"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_FUEL_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"28",7166,11798,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",7166,2166,"Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Tree","Conifer",614,"Douglas-fir Forest and Woodland","SAF 210: Interior Douglas-Fir","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",0,51,0,0,0.2,0,2624,0.2
"29",7167,160,"Rocky Mountain Poor-Site Lodgepole Pine Forest",7167,2167,"Tr Rocky Mountain Poor-Site Lodgepole Pine Forest","Tree","Conifer",622,"Lodgepole Pine Forest and Woodland","SAF 218: Lodgepole Pine","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",163,240,219,0.639216,0.941176,0.858824,36,0
"30",7169,296,"Northern Rocky Mountain Subalpine Deciduous Shrubland",7169,2169,"Sh Northern Rocky Mountain Subalpine Deciduous Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","LF 41: Deciduous Shrubland","Shrub-dominated","Shrubland","Deciduous shrubland",128,97,69,0.501961,0.380392,0.270588,66,0
"31",7179,624443,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna",7179,2179,"Tr Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna","Tree","Conifer",631,"Ponderosa Pine Forest, Woodland and Savanna","SAF 237: Interior Ponderosa Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",214,255,181,0.839216,1,0.709804,138873,11.6
"32",7250,2,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Shrubland",7062,2062,"Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrub","Shrubland",628,"Mountain Mahogany Woodland and Shrubland","SRM 415: Curlleaf Mountain-Mahogany","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",155,235,216,0.607843,0.921569,0.847059,0,0
"33",7292,1068911,"Open Water",7292,11,"Ba Open Water","Water","Open Water",11,"Open Water","LF 11: Water","Non-vegetated","Non-vegetated","Non-vegetated",0,0,255,0,0,1,237720,19.9
"34",7295,7,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",7295,32,"Bab Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","Barren","Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",32,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","LF 20: Developed","Non-vegetated","Non-vegetated","Developed",230,232,250,0.901961,0.909804,0.980392,2,0
"35",7296,817,"Developed-Low Intensity",7296,2902,"Bau Developed-Low Intensity","Developed","Developed-Low Intensity",22,"Developed-Low Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",255,122,143,1,0.478431,0.560784,182,0
"36",7297,289,"Developed-Medium Intensity",7297,2903,"Bau Developed-Medium Intensity","Developed","Developed-Medium Intensity",23,"Developed-Medium Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",253,44,79,0.992157,0.172549,0.309804,64,0
"37",7298,35,"Developed-High Intensity",7298,2904,"Bau Developed-High Intensity","Developed","Developed-High Intensity",24,"Developed-High Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",173,0,28,0.678431,0,0.109804,8,0
"38",7299,13379,"Developed-Roads",7299,2905,"Bau Developed-Roads","Developed","Developed-Roads",25,"Developed-Roads","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",1,1,1,0.003922,0.003922,0.003922,2975,0.2
"39",7385,94311,"Great Plains Wooded Draw and Ravine Woodland",7385,2385,"Tr Western Great Plains Wooded Draw and Ravine","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","LF 41: Deciduous Shrubland","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",128,97,69,0.501961,0.380392,0.270588,20974,1.8
"40",7482,6117,"Great Plains Prairie Pothole",7482,2482,"He Great Plains Prairie Pothole","Herb","Riparian",650,"Depressional Wetland","LF 43: Great Plains Herbaceous Wetland","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",91,195,199,0.356863,0.764706,0.780392,1360,0.1
"41",7755,20,"Agriculture-Cultivated Crops and Irrigated Agriculture",7755,82,"Da Agriculture-Cultivated Crops and Irrigated Agriculture","Agriculture","Agricultural",82,"Agriculture-Cultivated Crops and Irrigated Agriculture","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,255,119,0.980392,1,0.466667,4,0
"42",7900,451,"Western Cool Temperate Urban Deciduous Forest",7900,2913,"Dtd Urban Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",112,68,137,0.439216,0.266667,0.537255,100,0
"43",7901,431,"Western Cool Temperate Urban Evergreen Forest",7901,2914,"Dtc Urban Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",170,102,205,0.666667,0.4,0.803922,96,0
"44",7902,399,"Western Cool Temperate Urban Mixed Forest",7902,2915,"Dtm Urban Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",194,158,215,0.760784,0.619608,0.843137,89,0
"45",7903,5749,"Western Cool Temperate Urban Herbaceous",7903,2916,"Dgr Urban Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",202,122,245,0.792157,0.478431,0.960784,1279,0.1
"46",7904,3170,"Western Cool Temperate Urban Shrubland",7904,2917,"Dsh Urban Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",207,171,215,0.811765,0.670588,0.843137,705,0.1
"47",7920,17,"Western Cool Temperate Developed Deciduous Forest",7920,2908,"Dtd Developed Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",64,61,168,0.25098,0.239216,0.658824,4,0
"48",7921,100,"Western Cool Temperate Developed Evergreen Forest",7921,2909,"Dtc Developed Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",102,119,205,0.4,0.466667,0.803922,22,0
"49",7922,47,"Western Cool Temperate Developed Mixed Forest",7922,2910,"Dtm Developed Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",68,79,137,0.266667,0.309804,0.537255,10,0
"50",7923,177,"Western Cool Temperate Developed Shrubland",7923,2912,"Dsh Developed Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",122,142,245,0.478431,0.556863,0.960784,39,0
"51",7924,391,"Western Cool Temperate Developed Herbaceous",7924,2911,"Dgr Developed Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",158,170,215,0.619608,0.666667,0.843137,87,0
