"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"59",150,756,34707145,"Tree Cover = 50%",82,172,73,0.321568627,0.674509804,0.28627451,168,0
"60",151,778,38672990,"Tree Cover = 51%",78,171,69,0.305882353,0.670588235,0.270588235,173,0
"61",152,791,36593412,"Tree Cover = 52%",73,169,66,0.28627451,0.662745098,0.258823529,176,0
"62",153,660,36181057,"Tree Cover = 53%",71,164,64,0.278431373,0.643137255,0.250980392,147,0
"63",154,664,36210089,"Tree Cover = 54%",69,159,62,0.270588235,0.623529412,0.243137255,148,0
"64",155,4169,76625086,"Tree Cover = 55%",67,154,60,0.262745098,0.603921569,0.235294118,927,0.1
"65",156,564,37637619,"Tree Cover = 56%",64,149,58,0.250980392,0.584313725,0.22745098,125,0
"66",157,501,37393772,"Tree Cover = 57%",62,144,56,0.243137255,0.564705882,0.219607843,111,0
"67",158,358,41979971,"Tree Cover = 58%",60,139,55,0.235294118,0.545098039,0.215686275,80,0
"68",159,301,41088624,"Tree Cover = 59%",58,134,53,0.22745098,0.525490196,0.207843137,67,0
"69",160,255,42475974,"Tree Cover = 60%",56,129,51,0.219607843,0.505882353,0.2,57,0
"70",161,185,40083071,"Tree Cover = 61%",51,126,51,0.2,0.494117647,0.2,41,0
"71",162,155,61145608,"Tree Cover = 62%",54,124,52,0.211764706,0.48627451,0.203921569,34,0
"72",163,105,65035368,"Tree Cover = 63%",38,122,53,0.149019608,0.478431373,0.207843137,23,0
"73",164,110,58918146,"Tree Cover = 64%",31,121,54,0.121568627,0.474509804,0.211764706,24,0
"74",165,376,92045945,"Tree Cover = 65%",25,119,55,0.098039216,0.466666667,0.215686275,84,0
"75",166,27,46599056,"Tree Cover = 66%",18,117,57,0.070588235,0.458823529,0.223529412,6,0
"76",167,20,52048710,"Tree Cover = 67%",12,115,58,0.047058824,0.450980392,0.22745098,4,0
"77",168,15,50476752,"Tree Cover = 68%",5,113,59,0.019607843,0.443137255,0.231372549,3,0
"78",169,7,56630166,"Tree Cover = 69%",1,111,59,0.003921569,0.435294118,0.231372549,2,0
"79",170,5,60247277,"Tree Cover = 70%",5,108,56,0.019607843,0.423529412,0.219607843,1,0
"80",171,3,64736040,"Tree Cover = 71%",10,105,53,0.039215686,0.411764706,0.207843137,1,0
"81",172,2,73461855,"Tree Cover = 72%",14,102,50,0.054901961,0.4,0.196078431,0,0
"82",173,1,85671329,"Tree Cover = 73%",19,99,47,0.074509804,0.388235294,0.184313725,0,0
"83",174,1,70640964,"Tree Cover = 74%",23,95,43,0.090196078,0.37254902,0.168627451,0,0
"84",175,1,111573949,"Tree Cover = 75%",27,92,40,0.105882353,0.360784314,0.156862745,0,0
"85",210,72,22881636,"Shrub Cover = 10%",239,228,204,0.937254902,0.894117647,0.8,16,0
"86",211,48,19812687,"Shrub Cover = 11%",238,227,202,0.933333333,0.890196078,0.792156863,11,0
"87",212,9,26356283,"Shrub Cover = 12%",237,226,199,0.929411765,0.88627451,0.780392157,2,0
"88",213,133,1339955,"Shrub Cover = 13%",237,224,197,0.929411765,0.878431373,0.77254902,30,0
"89",214,392,43350227,"Shrub Cover = 14%",236,223,195,0.925490196,0.874509804,0.764705882,87,0
"90",215,6815,13238742,"Shrub Cover = 15%",235,222,192,0.921568627,0.870588235,0.752941176,1516,0.1
"91",216,270,39944836,"Shrub Cover = 16%",234,221,190,0.917647059,0.866666667,0.745098039,60,0
"92",217,3179,27673741,"Shrub Cover = 17%",233,220,188,0.91372549,0.862745098,0.737254902,707,0.1
"93",218,7374,30909703,"Shrub Cover = 18%",232,219,185,0.909803922,0.858823529,0.725490196,1640,0.1
