"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"19",1417,822,11490,33,"11490_31_33","Western Great Plains Shortgrass Prairie","Grassland",21,-9999,-9999,21,100,-9999,-9999,"II-C",205,205,102,0.803922,0.803922,0.4,183,0.1
"20",1419,880,11620,33,"11620_27_33","Western Great Plains Floodplain Systems","Riparian",-9999,27,-9999,27,-9999,100,-9999,"I-C",102,153,205,0.4,0.6,0.803922,196,0.1
"21",1659,1566,10130,39,"10130_31_38_39_40","Western Great Plains Dry Bur Oak Forest and Woodland","Hardwood",300,44,30,17,6,38,56,"I-C",220,0,0,0.862745,0,0,348,0.1
"22",1661,1113,11500,39,"11500_31_39_40","Western Great Plains Tallgrass Prairie","Grassland",5,-9999,254,5,98,-9999,2,"II-A",245,245,150,0.960784,0.960784,0.588235,248,0.1
"23",1663,1192,13100,39,"13100_39","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",112,43,47,19,17,43,40,"I-C",176,163,222,0.690196,0.639216,0.870588,265,0.1
"24",1675,1693,10130,31,"10130_31_38_39_40","Western Great Plains Dry Bur Oak Forest and Woodland","Hardwood",300,44,30,17,6,38,56,"I-C",220,0,0,0.862745,0,0,377,0.1
"25",1684,1876,11490,31,"11490_31_33","Western Great Plains Shortgrass Prairie","Grassland",21,-9999,-9999,21,100,-9999,-9999,"II-C",205,205,102,0.803922,0.803922,0.4,417,0.1
"26",31,299,31,0,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",191,191,191,0.74902,0.74902,0.74902,66,0
"27",1250,1,10480,29,"10480_29","Northwestern Great Plains Highland White Spruce Woodland","Conifer",270,119,45,29,11,24,65,"I-C",0,115,76,0,0.45098,0.298039,0,0
"28",1269,212,11410,29,"11410_29_30","Northwestern Great Plains Mixedgrass Prairie","Grassland",13,-9999,-9999,13,100,-9999,-9999,"II-B",215,255,232,0.843137,1,0.909804,47,0
"29",1276,11,11620,29,"11620_29_30","Western Great Plains Floodplain Systems","Riparian",111,148,259,51,46,34,20,"III-A",102,153,205,0.4,0.6,0.803922,2,0
"30",1278,30,11791,29,"11791_29_30","Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna-Low Elevation Woodland","Conifer",307,263,20,18,6,7,87,"I-C",189,106,64,0.741176,0.415686,0.25098,7,0
"31",1664,750,13110,39,"13110_39","North-Central Interior Dry Oak Forest and Woodland","Hardwood",77,85,19,13,17,15,68,"I-B",179,207,143,0.701961,0.811765,0.560784,167,0
"32",1665,381,13140,39,"13140_38_39_40_41_42_43_44_50","North-Central Interior Maple-Basswood Forest","Hardwood",1027,-9999,857,467,46,-9999,54,"V-A",237,161,102,0.929412,0.631373,0.4,85,0
"33",1666,9,13310,39,"13310_39_40_41","Eastern Great Plains Tallgrass Aspen Parkland","Hardwood",16,-9999,8,6,35,-9999,65,"I-B",220,240,0,0.862745,0.941176,0,2,0
"34",1667,242,13850,39,"13850_31_39_40_42","Western Great Plains Wooded Draw and Ravine","Shrubland",91,65,230,32,36,50,14,"I-C",168,168,0,0.658824,0.658824,0,54,0
"35",1669,798,14120,39,"14120_39_40_41_42_43_50_51","North-Central Interior Sand and Gravel Tallgrass Prairie","Grassland",4,-9999,87,3,96,-9999,4,"II-A",214,0,157,0.839216,0,0.615686,177,0
"36",1688,550,13850,31,"13850_31_39_40_42","Western Great Plains Wooded Draw and Ravine","Shrubland",91,65,230,32,36,50,14,"I-C",168,168,0,0.658824,0.658824,0,122,0
