"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"134",337,13703,35862323,"Herb Cover = 37%",111,184,170,0.435294118,0.721568627,0.666666667,3047,0.8
"135",338,20369,42373587,"Herb Cover = 38%",108,183,168,0.423529412,0.717647059,0.658823529,4530,1.2
"136",339,1146,9094270,"Herb Cover = 39%",104,181,166,0.407843137,0.709803922,0.650980392,255,0.1
"137",340,29121,43249375,"Herb Cover = 40%",101,179,164,0.396078431,0.701960784,0.643137255,6476,1.8
"138",341,36974,37605691,"Herb Cover = 41%",97,178,162,0.380392157,0.698039216,0.635294118,8223,2.3
"139",342,41953,44578721,"Herb Cover = 42%",94,176,160,0.368627451,0.690196078,0.62745098,9330,2.6
"140",343,43825,46955429,"Herb Cover = 43%",91,174,158,0.356862745,0.682352941,0.619607843,9746,2.7
"141",344,41972,50023473,"Herb Cover = 44%",87,173,156,0.341176471,0.678431373,0.611764706,9334,2.6
"142",345,4655,22290833,"Herb Cover = 45%",84,171,154,0.329411765,0.670588235,0.603921569,1035,0.3
"143",346,39423,54216771,"Herb Cover = 46%",80,169,152,0.31372549,0.662745098,0.596078431,8767,2.4
"144",347,35276,53469325,"Herb Cover = 47%",77,168,150,0.301960784,0.658823529,0.588235294,7845,2.2
"145",348,31429,55173133,"Herb Cover = 48%",73,166,148,0.28627451,0.650980392,0.580392157,6990,1.9
"146",349,25851,56267676,"Herb Cover = 49%",70,164,146,0.274509804,0.643137255,0.57254902,5749,1.6
"147",350,20749,54396823,"Herb Cover = 50%",66,163,144,0.258823529,0.639215686,0.564705882,4614,1.3
"148",351,355,18608296,"Herb Cover = 51%",63,161,142,0.247058824,0.631372549,0.556862745,79,0
"149",352,16855,57078608,"Herb Cover = 52%",60,159,140,0.235294118,0.623529412,0.549019608,3748,1
"150",353,14398,53227170,"Herb Cover = 53%",56,158,138,0.219607843,0.619607843,0.541176471,3202,0.9
"151",354,12347,52182257,"Herb Cover = 54%",53,156,136,0.207843137,0.611764706,0.533333333,2746,0.8
"152",355,264256,389424507,"Herb Cover = 55%",49,154,134,0.192156863,0.603921569,0.525490196,58769,16.1
"153",356,11176,49731921,"Herb Cover = 56%",46,152,132,0.180392157,0.596078431,0.517647059,2485,0.7
"154",357,647,19484636,"Herb Cover = 57%",42,151,130,0.164705882,0.592156863,0.509803922,144,0
"155",358,11618,47124967,"Herb Cover = 58%",39,149,128,0.152941176,0.584313725,0.501960784,2584,0.7
"156",359,12347,43364996,"Herb Cover = 59%",36,147,126,0.141176471,0.576470588,0.494117647,2746,0.8
"157",360,13566,42643331,"Herb Cover = 60%",32,146,124,0.125490196,0.57254902,0.48627451,3017,0.8
"158",361,14196,39712972,"Herb Cover = 61%",29,144,122,0.11372549,0.564705882,0.478431373,3157,0.9
"159",362,16800,37216255,"Herb Cover = 62%",25,142,120,0.098039216,0.556862745,0.470588235,3736,1
"160",363,1130,14131015,"Herb Cover = 63%",22,141,118,0.08627451,0.552941176,0.462745098,251,0.1
"161",364,18709,43633391,"Herb Cover = 64%",18,139,116,0.070588235,0.545098039,0.454901961,4161,1.1
"162",365,28115,41519172,"Herb Cover = 65%",15,137,114,0.058823529,0.537254902,0.447058824,6253,1.7
"163",366,21904,28705674,"Herb Cover = 66%",11,136,112,0.043137255,0.533333333,0.439215686,4871,1.3
"164",367,23767,20716645,"Herb Cover = 67%",8,134,110,0.031372549,0.525490196,0.431372549,5286,1.4
"165",368,26162,25520215,"Herb Cover = 68%",5,132,108,0.019607843,0.517647059,0.423529412,5818,1.6
"166",369,1044,13925292,"Herb Cover = 69%",1,131,106,0.003921569,0.51372549,0.415686275,232,0.1
"167",370,27717,22737504,"Herb Cover = 70%",0,130,106,0,0.509803922,0.415686275,6164,1.7
"168",371,29043,21027218,"Herb Cover = 71%",0,129,108,0,0.505882353,0.423529412,6459,1.8
"169",372,30478,18510206,"Herb Cover = 72%",0,128,110,0,0.501960784,0.431372549,6778,1.9
"170",373,30770,12186051,"Herb Cover = 73%",0,128,111,0,0.501960784,0.435294118,6843,1.9
"171",374,29957,15868706,"Herb Cover = 74%",0,127,113,0,0.498039216,0.443137255,6662,1.8
"172",375,13331,8267407,"Herb Cover = 75%",0,126,115,0,0.494117647,0.450980392,2965,0.8
"173",376,29218,13129414,"Herb Cover = 76%",0,126,117,0,0.494117647,0.458823529,6498,1.8
"174",377,27213,7933428,"Herb Cover = 77%",0,125,118,0,0.490196078,0.462745098,6052,1.7
"175",378,25421,11032212,"Herb Cover = 78%",0,124,120,0,0.48627451,0.470588235,5653,1.6
