"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"440","Optional Types","11600_15_28",0.0755834,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",43,0.654902,170,0.1,12.849178
"441","Optional Types","11600_21",0.0433282,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",35,0.654902,150,0.1,6.49923
"442","Optional Types","11620_22",0.0283396,"Western Great Plains Floodplain Systems",19,0.803922,1512,0.7,42.8494752
"443","Replacement Fire","10110_16_23_24",0.017222,"Rocky Mountain Aspen Forest and Woodland",59,0.45098,46,0,0.792212
"444","Replacement Fire","10110_21",0.0090334,"Rocky Mountain Aspen Forest and Woodland",12,0.45098,3001,1.3,27.1092334
"445","Replacement Fire","10110_22",0.0060602,"Rocky Mountain Aspen Forest and Woodland",50,0.45098,10,0,0.060602
"446","Replacement Fire","10110_28",0.006762,"Rocky Mountain Aspen Forest and Woodland",30,0.45098,566,0.3,3.827292
"447","Replacement Fire","10110_6_10_12_17_18_19",0.0144992,"Rocky Mountain Aspen Forest and Woodland",74,0.45098,1,0,0.0144992
"448","Replacement Fire","10160_15_28",0.0023524,"Colorado Plateau Pinyon-Juniper Woodland",78,0.4,20,0,0.047048
"449","Replacement Fire","10160_16_23_24_25",0.0023032,"Colorado Plateau Pinyon-Juniper Woodland",37,0.4,327,0.1,0.7531464
"450","Replacement Fire","10160_22",0.0021676,"Colorado Plateau Pinyon-Juniper Woodland",36,0.4,187,0.1,0.4053412
"451","Replacement Fire","10490_16_22",0.004791,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",51,0.670588,47,0,0.225177
"452","Replacement Fire","10490_19_20_21_23_28_29",0.0025256,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",46,0.670588,48,0,0.1212288
"453","Replacement Fire","10500_16_23_28",0.0065436,"Rocky Mountain Lodgepole Pine Forest",40,0.101961,230,0.1,1.505028
"454","Replacement Fire","10510_15_16_17_22_23_24_25",0.0107956,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",60,1,18,0,0.1943208
"455","Replacement Fire","10510_28",0.0030824,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",79,1,17,0,0.0524008
"456","Replacement Fire","10520_16_23_24",0.005481,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",61,0.901961,5,0,0.027405
"457","Replacement Fire","10520_28",0.005033,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0.901961,1,0,0.005033
"458","Replacement Fire","10540_16_23_24",0.0035864,"Southern Rocky Mountain Ponderosa Pine Woodland",62,0,0,0,0
"459","Replacement Fire","10540_22",0.0060104,"Southern Rocky Mountain Ponderosa Pine Woodland",52,0,56,0,0.3365824
"460","Replacement Fire","10540_28",0.0020066,"Southern Rocky Mountain Ponderosa Pine Woodland",81,0,100,0,0.20066
"461","Replacement Fire","10550_15_28",0.0050166,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",82,0.745098,20,0,0.100332
"462","Replacement Fire","10550_21_22",0.0030068,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",34,0.745098,271,0.1,0.8148428
"463","Replacement Fire","10560_15_28",0.005009,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",83,0,0,0,0
"464","Replacement Fire","10560_21_22",0.0023248,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",23,0,896,0.4,2.0830208
"465","Replacement Fire","10570_28",0.0019578,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",84,0.635294,1,0,0.0019578
"466","Replacement Fire","10610_22_27_28",0.0129302,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",41,0,134,0.1,1.7326468
"467","Replacement Fire","10611_16_23_24",0.02334,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",63,0,1,0,0.02334
"468","Replacement Fire","10620_16_23",0.0039924,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",64,0.901961,1,0,0.0039924
"469","Replacement Fire","10640_15_16_17_23_24_27_28",0.004241,"Colorado Plateau Mixed Low Sagebrush Shrubland",65,0.843137,53,0,0.224773
"470","Replacement Fire","10640_15_16_17_23_24_27_28",0.004241,"Colorado Plateau Mixed Low Sagebrush Shrubland",75,0.843137,22,0,0.093302
"471","Replacement Fire","10720_22_29",0.003041,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe",53,0.784314,0,0,0
"472","Replacement Fire","10790_6_9_10_12_16_17_18",0.0106596,"Great Basin Xeric Mixed Sagebrush Shrubland",76,0.811765,4,0,0.0426384
"473","Replacement Fire","10801_21_22_28",0.0136586,"Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush",7,0.909804,12987,5.8,177.3842382
"474","Replacement Fire","10801_21_22_28",0.0136586,"Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush",16,0.909804,2431,1.1,33.2040566
"475","Replacement Fire","10802_21_22_28",0.010061,"Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush",4,0.705882,19523,8.7,196.420903
"476","Replacement Fire","10803_6_12_15_16_17_18_23_24_25",0.0066022,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",91,0.909804,0,0,0
"477","Replacement Fire","10803_6_12_15_16_17_18_23_24_25",0.0066022,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",93,0.909804,20,0,0.132044
"478","Replacement Fire","10804_6_12_15_16_17_18_23_24_25",0.0084418,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",92,0.909804,37,0,0.3123466
"479","Replacement Fire","10804_6_12_15_16_17_18_23_24_25",0.0084418,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",94,0.909804,41,0,0.3461138
"480","Replacement Fire","10810_15_16_23_24_28",0.001596,"Inter-Mountain Basins Mixed Salt Desert Scrub",29,0.478431,731,0.3,1.166676
"481","Replacement Fire","10810_15_16_23_24_28",0.001596,"Inter-Mountain Basins Mixed Salt Desert Scrub",42,0.478431,328,0.1,0.523488
"482","Replacement Fire","10810_22",0.0022558,"Inter-Mountain Basins Mixed Salt Desert Scrub",25,0.478431,1001,0.4,2.2580558
"483","Replacement Fire","10810_6_12_13_17",0.0005172,"Inter-Mountain Basins Mixed Salt Desert Scrub",26,0.478431,991,0.4,0.5125452
"484","Replacement Fire","10860_13_16_17_18_21_23",0.0096796,"Rocky Mountain Lower Montane-Foothill Shrubland",47,0.396078,1,0,0.0096796
"485","Replacement Fire","10860_13_16_17_18_21_23",0.0096796,"Rocky Mountain Lower Montane-Foothill Shrubland",66,0.396078,45,0,0.435582
"486","Replacement Fire","10860_28",0.0138136,"Rocky Mountain Lower Montane-Foothill Shrubland",85,0.396078,5,0,0.069068
"487","Replacement Fire","10861_22",0.0110542,"Rocky Mountain Lower Montane-Foothill Shrubland - No True Mountain Mahogany",15,0.396078,2433,1.1,26.8948686
"488","Replacement Fire","10862_22",0.0093616,"Rocky Mountain Lower Montane-Foothill Shrubland - True Mountain Mahogany",54,0.529412,0,0,0
"489","Replacement Fire","11020_13_15_16_23_24",0.003029,"Colorado Plateau Pinyon-Juniper Shrubland",67,0,12,0,0.036348
"490","Replacement Fire","11060_20_21_29",0.0126868,"Northern Rocky Mountain Montane-Foothill Deciduous Shrubland",48,0.313725,84,0,1.0656912
"491","Replacement Fire","11070_17",0.0065156,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",39,0.87451,153,0.1,0.9968868
"492","Replacement Fire","11070_23_24",0.0193708,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",68,0.87451,3,0,0.0581124
"493","Replacement Fire","11070_25_28",0.0201228,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",86,0.87451,10,0,0.201228
"494","Replacement Fire","11150_15_16_23_24",0.00301,"Inter-Mountain Basins Juniper Savanna",69,0.266667,7,0,0.02107
"495","Replacement Fire","11150_21_22",0.002775,"Inter-Mountain Basins Juniper Savanna",55,0.266667,2,0,0.00555
"496","Replacement Fire","11170_16_23_24",0.006086,"Southern Rocky Mountain Ponderosa Pine Savanna",70,0,0,0,0
"497","Replacement Fire","11240_10_12_17_18_19_21",0.0050212,"Columbia Plateau Low Sagebrush Steppe",22,0.678431,1031,0.5,5.1768572
"498","Replacement Fire","11250_6_12_13_15_16_17_18_23_24_25_28",0.0086132,"Inter-Mountain Basins Big Sagebrush Steppe",71,0.87451,20,0,0.172264
"499","Replacement Fire","11260_21",0.0201912,"Inter-Mountain Basins Montane Sagebrush Steppe",5,0.662745,16244,7.2,327.9858528
"500","Replacement Fire","11260_22",0.0115496,"Inter-Mountain Basins Montane Sagebrush Steppe",27,0.662745,738,0.3,8.5236048
"501","Replacement Fire","11260_6_12_17_18_28",0.0199184,"Inter-Mountain Basins Montane Sagebrush Steppe",11,0.662745,3385,1.5,67.423784
"502","Replacement Fire","11260_6_12_17_18_28",0.0199184,"Inter-Mountain Basins Montane Sagebrush Steppe",33,0.662745,497,0.2,9.8994448
"503","Replacement Fire","11261_16_23_24",0.0203804,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",72,0.662745,0,0,0
"504","Replacement Fire","11270_16_23_24_25",0.0094344,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",73,0.843137,3,0,0.0283032
"505","Replacement Fire","11270_22",0.0022132,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",18,0.843137,1798,0.8,3.9793336
